MTDID;IMG_original;IMG_cleaned;MIDI_EDM;WAV_MTD;WAV_WCM;BMID;EDMID;ComposerID;ComposerBirth;ComposerDeath;WorkID;PerformanceID;CollectionID;MusicBrainzID;LabelID;WCMID;WorkTitle;ThemeLabelBM;ThemeInstruments;WorkInstruments;Ensemble;Polyphony;NameCD;NameTrack;StartTime;EndTime;MidiTransposition;Comment1;Comment2;Comment3
0989;MTD0989_Beethoven_Op030No1-03.jpg;MTD0989_Beethoven_Op030No1-03.jpg;MTD0989_Beethoven_Op030No1-03.mid;MTD0989_Beethoven_Op030No1-03.wav;Beethoven_Op030No1-03_Grumiaux_BC-WCM6651.wav;B871;0995;Beethoven;1770;1827;Op030No1-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6651;;;Violin;Violin, Piano;Duo;Homophon;031;Track07;00:01;00:09.2;0;;;
0990;MTD0990_Beethoven_Op030No2-01.jpg;MTD0990_Beethoven_Op030No2-01.jpg;MTD0990_Beethoven_Op030No2-01.mid;MTD0990_Beethoven_Op030No2-01.wav;Beethoven_Op030No2-01_Grumiaux_BC-WCM6652.wav;B872;0996;Beethoven;1770;1827;Op030No2-01;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6652;;;Piano;Violin, Piano;Duo;Monophon;031;Track08;00:01;00:11;0;;;
0991;MTD0991_Beethoven_Op030No2-01.jpg;MTD0991_Beethoven_Op030No2-01.jpg;MTD0991_Beethoven_Op030No2-01.mid;MTD0991_Beethoven_Op030No2-01.wav;Beethoven_Op030No2-01_Grumiaux_BC-WCM6652.wav;B873;0997;Beethoven;1770;1827;Op030No2-01;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6652;;;Violin;Violin, Piano;Duo;Polyphon;031;Track08;00:52;00:58.6;0;;;
0992;MTD0992_Beethoven_Op030No2-02.jpg;MTD0992_Beethoven_Op030No2-02.jpg;MTD0992_Beethoven_Op030No2-02.mid;MTD0992_Beethoven_Op030No2-02.wav;Beethoven_Op030No2-02_Grumiaux_BC-WCM6653.wav;B874;0998;Beethoven;1770;1827;Op030No2-02;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6653;;;Piano;Violin, Piano;Duo;Homophon;031;Track09;00:00.8;00:21.5;0;;;
0993;MTD0993_Beethoven_Op030No2-03.jpg;MTD0993_Beethoven_Op030No2-03.jpg;MTD0993_Beethoven_Op030No2-03.mid;MTD0993_Beethoven_Op030No2-03.wav;Beethoven_Op030No2-03_Grumiaux_BC-WCM6654.wav;B875;0999;Beethoven;1770;1827;Op030No2-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6654;;;Piano;Violin, Piano;Duo;Homophon;031;Track10;00:00.7;00:04.3;0;MidiErr;missing grace notes;
0994;MTD0994_Beethoven_Op030No2-03.jpg;MTD0994_Beethoven_Op030No2-03.jpg;MTD0994_Beethoven_Op030No2-03.mid;MTD0994_Beethoven_Op030No2-03.wav;Beethoven_Op030No2-03_Grumiaux_BC-WCM6654.wav;B876;1000;Beethoven;1770;1827;Op030No2-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6654;;;Violin;Violin, Piano;Duo;Polyphon;031;Track10;01:12.7;01:19;0;;;
0995;MTD0995_Beethoven_Op030No2-04.jpg;MTD0995_Beethoven_Op030No2-04.jpg;MTD0995_Beethoven_Op030No2-04.mid;MTD0995_Beethoven_Op030No2-04.wav;Beethoven_Op030No2-04_Grumiaux_BC-WCM6655.wav;B877;1001;Beethoven;1770;1827;Op030No2-04;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6655;;;Piano;Violin, Piano;Duo;Homophon;031;Track11;00:14.1;00:17.7;0;;;
0996;MTD0996_Beethoven_Op030No3-01.jpg;MTD0996_Beethoven_Op030No3-01.jpg;MTD0996_Beethoven_Op030No3-01.mid;MTD0996_Beethoven_Op030No3-01.wav;Beethoven_Op030No3-01_Grumiaux_BC-WCM6656.wav;B878;1002;Beethoven;1770;1827;Op030No3-01;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6656;;;Violin, Piano;Violin, Piano;Duo;Monophon+Homophon;032;Track01;00:02;00:04.3;0;;;
0997;MTD0997_Beethoven_Op030No3-02.jpg;MTD0997_Beethoven_Op030No3-02.jpg;MTD0997_Beethoven_Op030No3-02.mid;MTD0997_Beethoven_Op030No3-02.wav;Beethoven_Op030No3-02_Grumiaux_BC-WCM6657.wav;B879;1003;Beethoven;1770;1827;Op030No3-02;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6657;;;Piano;Violin, Piano;Duo;Polyphon;032;Track02;00:01;00:10;0;MidiNumberCorrected;;
0998;MTD0998_Beethoven_Op030No3-03.jpg;MTD0998_Beethoven_Op030No3-03.jpg;MTD0998_Beethoven_Op030No3-03.mid;MTD0998_Beethoven_Op030No3-03.wav;Beethoven_Op030No3-03_Grumiaux_BC-WCM6658.wav;B880;1004;Beethoven;1770;1827;Op030No3-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6658;;;Violin;Violin, Piano;Duo;Polyphon;032;Track03;00:04.4;00:07.8;5;;;
0999;MTD0999_Beethoven_Op047-01.jpg;MTD0999_Beethoven_Op047-01.jpg;MTD0999_Beethoven_Op047-01.mid;MTD0999_Beethoven_Op047-01.wav;Beethoven_Op047-01_Grumiaux_BC-WCM6659.wav;B881;1005;Beethoven;1770;1827;Op047-01;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6659;;;Violin;Violin, Piano;Duo;Homophon;032;Track04;00:01.2;00:21;0;;;
1000;MTD1000_Beethoven_Op047-01.jpg;MTD1000_Beethoven_Op047-01.jpg;MTD1000_Beethoven_Op047-01.mid;MTD1000_Beethoven_Op047-01.wav;Beethoven_Op047-01_Grumiaux_BC-WCM6659.wav;B882;1006;Beethoven;1770;1827;Op047-01;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6659;;;Violin;Violin, Piano;Duo;Homophon;032;Track04;06:43.6;06:51.4;0;;;
1001;MTD1001_Beethoven_Op047-02.jpg;MTD1001_Beethoven_Op047-02.jpg;MTD1001_Beethoven_Op047-02.mid;MTD1001_Beethoven_Op047-02.wav;Beethoven_Op047-02_Grumiaux_BC-WCM6660.wav;B883;1007;Beethoven;1770;1827;Op047-02;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6660;;;Piano;Violin, Piano;Duo;Homophon;032;Track05;00:01;00:24.2;0;;;
1002;MTD1002_Beethoven_Op047-03.jpg;MTD1002_Beethoven_Op047-03.jpg;MTD1002_Beethoven_Op047-03.mid;MTD1002_Beethoven_Op047-03.wav;Beethoven_Op047-03_Grumiaux_BC-WCM6661.wav;B884;1008;Beethoven;1770;1827;Op047-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6661;;;Violin;Violin, Piano;Duo;Polyphon;032;Track06;00:04.2;00:07.4;0;;;
1003;MTD1003_Beethoven_Op047-03.jpg;MTD1003_Beethoven_Op047-03.jpg;MTD1003_Beethoven_Op047-03.mid;MTD1003_Beethoven_Op047-03.wav;Beethoven_Op047-03_Grumiaux_BC-WCM6661.wav;B885;1009;Beethoven;1770;1827;Op047-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6661;;;Violin;Violin, Piano;Duo;Homophon;032;Track06;00:44.2;00:47.5;0;;;
1004;MTD1004_Beethoven_Op047-03.jpg;MTD1004_Beethoven_Op047-03.jpg;MTD1004_Beethoven_Op047-03.mid;MTD1004_Beethoven_Op047-03.wav;Beethoven_Op047-03_Grumiaux_BC-WCM6661.wav;B886;1010;Beethoven;1770;1827;Op047-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6661;;;Violin;Violin, Piano;Duo;Homophon;032;Track06;01:29;01:34;0;;;
1005;MTD1005_Beethoven_Op096-01.jpg;MTD1005_Beethoven_Op096-01.jpg;MTD1005_Beethoven_Op096-01.mid;MTD1005_Beethoven_Op096-01.wav;Beethoven_Op096-01_Grumiaux_BC-WCM6662.wav;B887;1011;Beethoven;1770;1827;Op096-01;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6662;;;Violin;Violin, Piano;Duo;Homophon;032;Track07;00:04.6;00:11.2;0;;;
1006;MTD1006_Beethoven_Op096-01.jpg;MTD1006_Beethoven_Op096-01.jpg;MTD1006_Beethoven_Op096-01.mid;MTD1006_Beethoven_Op096-01.wav;Beethoven_Op096-01_Grumiaux_BC-WCM6662.wav;B888;1012;Beethoven;1770;1827;Op096-01;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6662;;;Piano;Violin, Piano;Duo;Homophon;032;Track07;01:01.7;01:07.5;0;;;
1007;MTD1007_Beethoven_Op096-02.jpg;MTD1007_Beethoven_Op096-02.jpg;MTD1007_Beethoven_Op096-02.mid;MTD1007_Beethoven_Op096-02.wav;Beethoven_Op096-02_Grumiaux_BC-WCM6663.wav;B889;1013;Beethoven;1770;1827;Op096-02;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6663;;;Piano;Violin, Piano;Duo;Homophon;032;Track08;00:01;00:18.7;0;;;
1008;MTD1008_Beethoven_Op096-03.jpg;MTD1008_Beethoven_Op096-03.jpg;MTD1008_Beethoven_Op096-03.mid;MTD1008_Beethoven_Op096-03.wav;Beethoven_Op096-03_Grumiaux_BC-WCM6664.wav;B890;1014;Beethoven;1770;1827;Op096-03;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6664;;;Violin, Piano;Violin, Piano;Duo;Homophon;032;Track09;00:00.5;00:03.4;0;MidiNumberCorrected;;
1009;MTD1009_Beethoven_Op096-04.jpg;MTD1009_Beethoven_Op096-04.jpg;MTD1009_Beethoven_Op096-04.mid;MTD1009_Beethoven_Op096-04.wav;Beethoven_Op096-04_Grumiaux_BC-WCM6665.wav;B891;1015;Beethoven;1770;1827;Op096-04;Grumiaux;Composer/Beethoven_CompleteEdition_BC;814c53fd-0732-4819-9753-4578f5ab992c;BC;6665;;;Violin, Piano;Violin, Piano;Duo;Homophon;032;Track10;00:11.2;00:15.8;0;;;
1010;MTD1010_Beethoven_Op021-01.jpg;MTD1010_Beethoven_Op021-01.jpg;MTD1010_Beethoven_Op021-01.mid;MTD1010_Beethoven_Op021-01.wav;Beethoven_Op021-01_Abbado_DG-WCM57464.wav;B892;1016;Beethoven;1770;1827;Op021-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57464;;;Orchestra;Orchestra;Orchestra;Homophon;007;Track01;00:03;00:28;0;;;
1011;MTD1011_Beethoven_Op021-01.jpg;MTD1011_Beethoven_Op021-01.jpg;MTD1011_Beethoven_Op021-01.mid;MTD1011_Beethoven_Op021-01.wav;Beethoven_Op021-01_Abbado_DG-WCM57464.wav;B893;1017;Beethoven;1770;1827;Op021-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57464;;;Violin;Orchestra;Orchestra;Polyphon;007;Track01;00:28.2;00:43;0;;;
1012;MTD1012_Beethoven_Op021-01.jpg;MTD1012_Beethoven_Op021-01.jpg;MTD1012_Beethoven_Op021-01.mid;MTD1012_Beethoven_Op021-01.wav;Beethoven_Op021-01_Abbado_DG-WCM57464.wav;B894;1018;Beethoven;1770;1827;Op021-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57464;;;Violin;Orchestra;Orchestra;Homophon;007;Track01;01:18.1;01:24;0;;;
1013;MTD1013_Beethoven_Op021-01.jpg;MTD1013_Beethoven_Op021-01.jpg;MTD1013_Beethoven_Op021-01.mid;MTD1013_Beethoven_Op021-01.wav;Beethoven_Op021-01_Abbado_DG-WCM57464.wav;B895;1019;Beethoven;1770;1827;Op021-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57464;;;Violin;Orchestra;Orchestra;Polyphon;007;Track01;01:41;01:45.4;0;;;
1014;MTD1014_Beethoven_Op021-01.jpg;MTD1014_Beethoven_Op021-01.jpg;MTD1014_Beethoven_Op021-01.mid;MTD1014_Beethoven_Op021-01.wav;Beethoven_Op021-01_Abbado_DG-WCM57464.wav;B896;1020;Beethoven;1770;1827;Op021-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57464;;;Flute, Oboe;Orchestra;Orchestra;Polyphon;007;Track01;02:02.8;02:07.7;0;;;
1015;MTD1015_Beethoven_Op021-01.jpg;MTD1015_Beethoven_Op021-01.jpg;MTD1015_Beethoven_Op021-01.mid;MTD1015_Beethoven_Op021-01.wav;Beethoven_Op021-01_Abbado_DG-WCM57464.wav;B897;1021;Beethoven;1770;1827;Op021-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57464;;;Orchestra;Orchestra;Orchestra;Homophon;007;Track01;02:21.6;02:24.5;0;;;
1016;MTD1016_Beethoven_Op021-02.jpg;MTD1016_Beethoven_Op021-02.jpg;MTD1016_Beethoven_Op021-02.mid;MTD1016_Beethoven_Op021-02.wav;Beethoven_Op021-02_Abbado_DG-WCM57465.wav;B898;1022;Beethoven;1770;1827;Op021-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57465;;;Orchestra;Orchestra;Orchestra;Monophon+Polyphon;007;Track02;00:01;00:13;0;;;Fugue late
1017;MTD1017_Beethoven_Op021-02.jpg;MTD1017_Beethoven_Op021-02.jpg;MTD1017_Beethoven_Op021-02.mid;MTD1017_Beethoven_Op021-02.wav;Beethoven_Op021-02_Abbado_DG-WCM57465.wav;B899;1023;Beethoven;1770;1827;Op021-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57465;;;Violin;Orchestra;Orchestra;Homophon;007;Track02;00:47.1;01:00.8;0;;;
1018;MTD1018_Beethoven_Op021-02.jpg;MTD1018_Beethoven_Op021-02.jpg;MTD1018_Beethoven_Op021-02.mid;MTD1018_Beethoven_Op021-02.wav;Beethoven_Op021-02_Abbado_DG-WCM57465.wav;B900;1024;Beethoven;1770;1827;Op021-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57465;;;Violin;Orchestra;Orchestra;Homophon;007;Track02;01:35.5;01:40.9;0;;;
1019;MTD1019_Beethoven_Op021-03.jpg;MTD1019_Beethoven_Op021-03.jpg;MTD1019_Beethoven_Op021-03.mid;MTD1019_Beethoven_Op021-03.wav;Beethoven_Op021-03_Abbado_DG-WCM57466.wav;B901;1025;Beethoven;1770;1827;Op021-03;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57466;;;Orchestra;Orchestra;Orchestra;Polyphon;007;Track03;00:01;00:05.7;0;;;
1020;MTD1020_Beethoven_Op021-03.jpg;MTD1020_Beethoven_Op021-03.jpg;MTD1020_Beethoven_Op021-03.mid;MTD1020_Beethoven_Op021-03.wav;Beethoven_Op021-03_Abbado_DG-WCM57466.wav;B902;1026;Beethoven;1770;1827;Op021-03;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57466;;;Orchestra;Orchestra;Orchestra;Polyphon;007;Track03;01:37.8;01:43.1;0;;;
1021;MTD1021_Beethoven_Op021-04.jpg;MTD1021_Beethoven_Op021-04.jpg;MTD1021_Beethoven_Op021-04.mid;MTD1021_Beethoven_Op021-04.wav;Beethoven_Op021-04_Abbado_DG-WCM57467.wav;B903;1027;Beethoven;1770;1827;Op021-04;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57467;;;Violin;Orchestra;Orchestra;Polyphon;007;Track04;00:23.5;00:27.6;0;;;
1022;MTD1022_Beethoven_Op021-04.jpg;MTD1022_Beethoven_Op021-04.jpg;MTD1022_Beethoven_Op021-04.mid;MTD1022_Beethoven_Op021-04.wav;Beethoven_Op021-04_Abbado_DG-WCM57467.wav;B904;1028;Beethoven;1770;1827;Op021-04;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57467;;;Violin;Orchestra;Orchestra;Polyphon;007;Track04;01:01.4;01:06.7;0;;;
1023;MTD1023_Beethoven_Op036-01.jpg;MTD1023_Beethoven_Op036-01.jpg;MTD1023_Beethoven_Op036-01.mid;MTD1023_Beethoven_Op036-01.wav;Beethoven_Op036-01_Abbado_DG-WCM57472.wav;B905;1029;Beethoven;1770;1827;Op036-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57472;;;Oboe;Orchestra;Orchestra;Homophon;008;Track01;00:02.8;00:19.8;0;;;
1024;MTD1024_Beethoven_Op036-01.jpg;MTD1024_Beethoven_Op036-01.jpg;MTD1024_Beethoven_Op036-01.mid;MTD1024_Beethoven_Op036-01.wav;Beethoven_Op036-01_Abbado_DG-WCM57472.wav;B906;1030;Beethoven;1770;1827;Op036-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57472;;;Orchestra;Orchestra;Orchestra;Homophon;008;Track01;02:35.2;02:39.3;0;;;
1025;MTD1025_Beethoven_Op036-01.jpg;MTD1025_Beethoven_Op036-01.jpg;MTD1025_Beethoven_Op036-01.mid;MTD1025_Beethoven_Op036-01.wav;Beethoven_Op036-01_Abbado_DG-WCM57472.wav;B907;1031;Beethoven;1770;1827;Op036-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57472;;;Orchestra;Orchestra;Orchestra;Homophon;008;Track01;03:26.4;03:31.3;0;;;
1026;MTD1026_Beethoven_Op036-02.jpg;MTD1026_Beethoven_Op036-02.jpg;MTD1026_Beethoven_Op036-02.mid;MTD1026_Beethoven_Op036-02.wav;Beethoven_Op036-02_Abbado_DG-WCM57473.wav;B908;1032;Beethoven;1770;1827;Op036-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57473;;;Violin;Orchestra;Orchestra;Homophon;008;Track02;00:01.3;00:19.1;0;;;
1027;MTD1027_Beethoven_Op036-02.jpg;MTD1027_Beethoven_Op036-02.jpg;MTD1027_Beethoven_Op036-02.mid;MTD1027_Beethoven_Op036-02.wav;Beethoven_Op036-02_Abbado_DG-WCM57473.wav;B909;1033;Beethoven;1770;1827;Op036-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57473;;;Violin;Orchestra;Orchestra;Homophon;008;Track02;00:40;00:55;0;;;
1028;MTD1028_Beethoven_Op036-02.jpg;MTD1028_Beethoven_Op036-02.jpg;MTD1028_Beethoven_Op036-02.mid;MTD1028_Beethoven_Op036-02.wav;Beethoven_Op036-02_Abbado_DG-WCM57473.wav;B910;1034;Beethoven;1770;1827;Op036-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57473;;;Orchestra;Orchestra;Orchestra;Homophon;008;Track02;01:19.6;01:29;0;;;
1029;MTD1029_Beethoven_Op036-02.jpg;MTD1029_Beethoven_Op036-02.jpg;MTD1029_Beethoven_Op036-02.mid;MTD1029_Beethoven_Op036-02.wav;Beethoven_Op036-02_Abbado_DG-WCM57473.wav;B911;1035;Beethoven;1770;1827;Op036-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57473;;;Violin;Orchestra;Orchestra;Homophon;008;Track02;01:55.3;02:04.2;0;;;
1030;MTD1030_Beethoven_Op036-02.jpg;MTD1030_Beethoven_Op036-02.jpg;MTD1030_Beethoven_Op036-02.mid;MTD1030_Beethoven_Op036-02.wav;Beethoven_Op036-02_Abbado_DG-WCM57473.wav;B912;1036;Beethoven;1770;1827;Op036-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57473;;;Violin;Orchestra;Orchestra;Polyphon;008;Track02;03:14.7;03:22.6;0;MidiErrTempo;;
1031;MTD1031_Beethoven_Op036-03.jpg;MTD1031_Beethoven_Op036-03.jpg;MTD1031_Beethoven_Op036-03.mid;MTD1031_Beethoven_Op036-03.wav;Beethoven_Op036-03_Abbado_DG-WCM57474.wav;B913;1037;Beethoven;1770;1827;Op036-03;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57474;;;Orchestra;Orchestra;Orchestra;Polyphon;008;Track03;00:01;00:05.8;0;;;
1032;MTD1032_Beethoven_Op036-03.jpg;MTD1032_Beethoven_Op036-03.jpg;MTD1032_Beethoven_Op036-03.mid;MTD1032_Beethoven_Op036-03.wav;Beethoven_Op036-03_Abbado_DG-WCM57474.wav;B914;1038;Beethoven;1770;1827;Op036-03;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57474;;;Oboe;Orchestra;Orchestra;Homophon;008;Track03;01:41.7;01:46.7;0;;;
1033;MTD1033_Beethoven_Op036-04.jpg;MTD1033_Beethoven_Op036-04.jpg;MTD1033_Beethoven_Op036-04.mid;MTD1033_Beethoven_Op036-04.wav;Beethoven_Op036-04_Abbado_DG-WCM57475.wav;B915;1039;Beethoven;1770;1827;Op036-04;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57475;;;Orchestra;Orchestra;Orchestra;Polyphon;008;Track04;00:01;00:04.5;0;;;Barlow Wrong: End of 2nd full measure: two 8th instead 16th
1034;MTD1034_Beethoven_Op036-04.jpg;MTD1034_Beethoven_Op036-04.jpg;MTD1034_Beethoven_Op036-04.mid;MTD1034_Beethoven_Op036-04.wav;Beethoven_Op036-04_Abbado_DG-WCM57475.wav;B916;1040;Beethoven;1770;1827;Op036-04;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57475;;;Orchestra;Orchestra;Orchestra;Polyphon;008;Track04;00:26.4;00:30.6;0;MidiNumberCorrected;;
1035;MTD1035_Beethoven_Op036-04.jpg;MTD1035_Beethoven_Op036-04.jpg;MTD1035_Beethoven_Op036-04.mid;MTD1035_Beethoven_Op036-04.wav;Beethoven_Op036-04_Abbado_DG-WCM57475.wav;B917;1041;Beethoven;1770;1827;Op036-04;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57475;;;Oboe;Orchestra;Orchestra;Polyphon;008;Track04;00:42.8;00:47.1;0;;;
1036;MTD1036_Beethoven_Op055-01.jpg;MTD1036_Beethoven_Op055-01.jpg;MTD1036_Beethoven_Op055-01.mid;MTD1036_Beethoven_Op055-01.wav;Beethoven_Op055-01_Abbado_DG-WCM57468.wav;B918;1042;Beethoven;1770;1827;Op055-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57468;;;Cello;Orchestra;Orchestra;Homophon;007;Track05;00:03.9;00:09.9;0;;;
1037;MTD1037_Beethoven_Op055-01.jpg;MTD1037_Beethoven_Op055-01.jpg;MTD1037_Beethoven_Op055-01.mid;MTD1037_Beethoven_Op055-01.wav;Beethoven_Op055-01_Abbado_DG-WCM57468.wav;B919;1043;Beethoven;1770;1827;Op055-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57468;;;Orchestra;Orchestra;Orchestra;Polyphon;007;Track05;00:51;00:56;0;;;
1038;MTD1038_Beethoven_Op055-01.jpg;MTD1038_Beethoven_Op055-01.jpg;MTD1038_Beethoven_Op055-01.mid;MTD1038_Beethoven_Op055-01.wav;Beethoven_Op055-01_Abbado_DG-WCM57468.wav;B920;1044;Beethoven;1770;1827;Op055-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57468;;;Orchestra;Orchestra;Orchestra;Polyphon;007;Track05;01:05;01:09.1;0;;;
1039;MTD1039_Beethoven_Op055-01.jpg;MTD1039_Beethoven_Op055-01.jpg;MTD1039_Beethoven_Op055-01.mid;MTD1039_Beethoven_Op055-01.wav;Beethoven_Op055-01_Abbado_DG-WCM57468.wav;B921;1045;Beethoven;1770;1827;Op055-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57468;;;Orchestra;Orchestra;Orchestra;Polyphon;007;Track05;01:13.8;01:16.7;0;;;
1040;MTD1040_Beethoven_Op055-01.jpg;MTD1040_Beethoven_Op055-01.jpg;MTD1040_Beethoven_Op055-01.mid;MTD1040_Beethoven_Op055-01.wav;Beethoven_Op055-01_Abbado_DG-WCM57468.wav;B922;1046;Beethoven;1770;1827;Op055-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57468;;;Violin;Orchestra;Orchestra;Polyphon;007;Track05;04:32.6;04:41;0;;;
1041;MTD1041_Beethoven_Op055-01.jpg;MTD1041_Beethoven_Op055-01.jpg;MTD1041_Beethoven_Op055-01.mid;MTD1041_Beethoven_Op055-01.wav;Beethoven_Op055-01_Abbado_DG-WCM57468.wav;B923;1047;Beethoven;1770;1827;Op055-01;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57468;;;Orchestra;Orchestra;Orchestra;Polyphon;007;Track05;08:38;08:42.3;0;;;
1042;MTD1042_Beethoven_Op055-02.jpg;MTD1042_Beethoven_Op055-02.jpg;MTD1042_Beethoven_Op055-02.mid;MTD1042_Beethoven_Op055-02.wav;Beethoven_Op055-02_Abbado_DG-WCM57469.wav;B924;1048;Beethoven;1770;1827;Op055-02;Abbado;Performer/Abbado_TheSymphonyEdition_DG;25f51187-906f-48fb-a16f-9e61520f2730;DG;57469;;;Violin;Orchestra;Orchestra;Homophon;007;Track06;00:01.6;00:16.1;0;MidiErrTempo;;
